user_id,age,monthly_income,browse_time_minutes,spending_frequency,gender,occupation,city,education,family_size,login_count_30d,member_level,browsed_categories,has_coupon,is_new_user,joined_promotion,has_notification_enabled,target_purchase
USER_000221,23.2,3265.28,4.66,4.24,Female,Student,Houston,Bachelor Degree,7,9,3,5,0,False,True,True,0
USER_000222,39.2,4638.34,1.1,0.1,Male,Teacher,Chicago,Bachelor Degree,7,5,4,7,0,False,True,False,0
USER_000223,34.9,3874.72,0.26,2.01,Female,Engineer,Chicago,Bachelor Degree,6,1,2,2,0,False,True,False,0
USER_000224,31.7,2956.03,0.48,2.18,Male,Doctor,Los Angeles,Bachelor Degree,4,5,4,1,0,False,False,True,0
USER_000225,43.9,4467.97,2.78,3.47,Female,Other,Other City,Bachelor Degree,4,10,1,5,0,False,True,True,0
USER_000226,43.8,7214.58,15.42,3.72,Female,Civil Servant,Chicago,Associate Degree,2,9,3,9,1,True,True,False,1
USER_000227,25.5,2146.96,8.6,3.09,Female,Corporate Employee,Philadelphia,Bachelor Degree,6,7,3,5,0,True,False,False,0
USER_000228,33.2,5137.71,9.72,2.7,Male,Student,Other City,Bachelor Degree,4,5,2,10,1,False,False,True,1
USER_000229,37.8,6022.14,5.44,3.95,Female,Manager,Philadelphia,Bachelor Degree,8,9,2,10,0,False,False,False,0
USER_000230,32.3,6654.18,10.49,5.85,Male,Manager,Phoenix,Bachelor Degree,8,7,2,10,1,False,False,False,1
USER_000231,40.9,4838.16,17.97,9.73,Male,Corporate Employee,Other City,Associate Degree,6,6,2,3,0,False,False,False,0
USER_000232,37.8,7251.57,2.6,0.99,Female,Engineer,Chicago,Bachelor Degree,3,0,2,5,0,False,False,True,0
USER_000233,53.3,4881.75,2.52,2.17,Female,Salesperson,Other City,Bachelor Degree,2,4,3,3,0,False,False,False,0
USER_000234,19.7,4145.61,3.48,5.62,Male,Student,New York,Bachelor Degree,4,6,2,10,0,False,False,False,0
USER_000235,33.8,6468.53,8.13,1.81,Male,Civil Servant,New York,Bachelor Degree,6,8,2,10,1,False,False,False,1
USER_000236,25.9,4575.05,2.71,8.5,Female,Engineer,Chicago,Associate Degree,4,4,1,3,0,False,True,True,0
USER_000237,41.0,5408.95,8.82,2.01,Male,Freelancer,New York,Bachelor Degree,1,3,4,9,0,False,False,False,0
USER_000238,18.8,1207.75,4.73,0.1,Female,Student,Los Angeles,Associate Degree,7,8,2,4,0,False,True,False,0
USER_000239,38.5,5145.46,17.44,3.86,Female,Corporate Employee,Houston,High School or Below,8,4,1,1,0,False,True,False,0
USER_000240,28.7,6405.56,9.97,5.11,Male,Salesperson,Los Angeles,Bachelor Degree,1,3,2,10,1,False,True,True,1
USER_000241,27.7,3778.01,8.88,3.01,Female,Student,Houston,Bachelor Degree,4,7,3,10,1,True,False,False,1
USER_000242,20.5,7194.05,14.94,3.68,Female,Teacher,Other City,Master or Higher,6,7,2,5,1,False,False,True,1
USER_000243,30.3,4541.21,0.22,4.36,Female,Teacher,Other City,Bachelor Degree,6,6,5,10,0,False,False,True,0
USER_000244,45.8,6451.99,0.87,0.37,Male,Other,Los Angeles,Associate Degree,6,6,2,7,1,False,False,False,0
USER_000245,34.7,5504.47,11.54,6.31,Female,Corporate Employee,Chicago,Master or Higher,8,8,5,10,1,False,False,True,1
USER_000246,41.3,6020.62,7.0,1.67,Male,Corporate Employee,San Antonio,Master or Higher,8,4,3,7,1,False,False,False,0
USER_000247,51.6,9449.5,12.59,10.27,Male,Manager,Phoenix,Master or Higher,2,8,2,10,1,False,False,True,1
USER_000248,37.6,7213.57,34.39,8.06,Female,Corporate Employee,Other City,Associate Degree,7,8,3,10,1,False,False,True,1
USER_000249,29.4,6130.63,13.32,2.44,Male,Engineer,Los Angeles,Bachelor Degree,4,6,5,9,1,False,False,False,1
USER_000250,39.7,4276.41,6.45,2.19,Male,Engineer,New York,Bachelor Degree,6,4,1,7,0,False,False,True,0
USER_000251,29.6,3943.79,25.51,4.79,Female,Engineer,Other City,Bachelor Degree,4,5,3,3,0,False,True,True,0
USER_000252,30.0,5687.97,12.49,0.1,Male,Teacher,San Antonio,Bachelor Degree,3,5,4,7,1,True,False,False,1
USER_000253,19.8,3752.0,6.27,1.17,Male,Teacher,Other City,Bachelor Degree,6,5,2,1,0,False,False,True,0
USER_000254,44.3,4780.12,1.77,2.04,Unknown,Manager,Houston,Master or Higher,2,8,5,2,0,False,True,False,0
USER_000255,31.1,4874.65,3.85,0.1,Unknown,Engineer,Houston,Associate Degree,5,4,1,7,0,False,False,False,0
USER_000256,36.8,6041.01,20.15,5.03,Male,Corporate Employee,San Diego,Associate Degree,2,5,2,7,1,False,True,True,1
USER_000257,24.6,3397.65,9.6,2.17,Male,Student,New York,Master or Higher,8,4,3,10,0,False,True,True,0
USER_000258,39.4,5756.04,1.83,1.32,Male,Engineer,Phoenix,Bachelor Degree,5,4,1,1,0,False,True,True,0
USER_000259,27.4,3236.2,2.21,5.8,Female,Doctor,Los Angeles,High School or Below,1,4,1,7,0,False,True,True,0
USER_000260,33.6,5210.54,9.37,4.69,Female,Corporate Employee,San Diego,Master or Higher,3,5,5,10,0,False,False,True,0
USER_000261,43.8,8132.99,9.68,6.66,Female,Manager,Phoenix,Associate Degree,2,11,2,4,1,True,True,True,1
USER_000262,42.9,5219.05,10.93,3.06,Male,Teacher,Los Angeles,Associate Degree,8,6,2,5,0,False,False,False,0
USER_000263,34.8,5841.78,7.43,3.66,Male,Corporate Employee,Other City,Associate Degree,7,6,1,3,0,False,False,False,0
USER_000264,18.0,5077.78,8.83,8.43,,Student,Los Angeles,Master or Higher,3,13,5,4,1,False,True,True,1
USER_000265,64.9,10792.28,14.36,2.64,Female,Salesperson,Los Angeles,Bachelor Degree,3,5,1,3,1,True,False,False,1
USER_000266,52.5,8243.46,8.99,0.95,Female,Doctor,San Antonio,Bachelor Degree,4,4,2,8,0,False,True,True,0
USER_000267,42.2,7178.7,8.78,7.2,Unknown,Doctor,New York,Master or Higher,4,9,1,6,1,True,True,True,1
USER_000268,27.5,4594.95,3.06,4.08,Female,Freelancer,San Antonio,Associate Degree,5,3,1,8,0,False,False,True,0
USER_000269,33.9,3952.43,9.93,1.85,Male,Corporate Employee,Other City,Associate Degree,4,3,1,1,0,True,False,True,0
USER_000270,29.6,5127.19,9.11,5.9,Female,Corporate Employee,Chicago,Associate Degree,4,6,5,7,1,False,True,True,1
USER_000271,47.6,7764.54,10.98,2.73,Male,Civil Servant,Chicago,Associate Degree,7,6,1,9,1,True,True,True,1
USER_000272,37.6,5597.4,12.74,5.81,Female,Salesperson,Los Angeles,Bachelor Degree,4,10,3,10,1,False,True,False,1
USER_000273,27.2,4982.39,8.51,3.64,Female,Corporate Employee,San Antonio,Master or Higher,2,3,4,10,1,False,False,False,1
USER_000274,30.3,4821.43,1.19,6.06,,Teacher,New York,Bachelor Degree,6,8,1,6,0,False,False,False,0
USER_000275,46.2,5306.35,3.14,3.64,Male,Engineer,Philadelphia,Master or Higher,4,4,1,4,0,True,False,False,0
USER_000276,51.0,9010.51,10.34,5.03,Male,Manager,New York,Associate Degree,1,9,4,10,1,False,False,True,1
USER_000277,50.3,6529.41,1.96,2.43,Female,Civil Servant,Los Angeles,Associate Degree,5,6,4,4,0,False,False,True,0
USER_000278,42.6,9311.15,8.13,5.61,Male,Civil Servant,Other City,Bachelor Degree,6,9,3,10,1,False,False,True,1
USER_000279,32.5,6974.34,21.15,6.71,Female,Teacher,Phoenix,Bachelor Degree,2,4,3,3,1,False,False,True,1
USER_000280,18.0,6114.22,18.26,4.45,Female,Student,Houston,Bachelor Degree,3,4,2,5,1,False,True,True,1
USER_000281,,,2.49,6.94,Male,Freelancer,Other City,Bachelor Degree,2,6,2,8,0,False,True,False,0
USER_000282,35.0,5011.39,1.0,2.69,Female,Salesperson,Houston,High School or Below,1,2,5,4,0,False,False,False,0
USER_000283,36.4,6004.73,0.36,4.1,Male,Corporate Employee,New York,High School or Below,2,4,2,8,0,False,False,False,0
USER_000284,35.5,5418.8,0.66,3.69,Male,Engineer,Houston,Associate Degree,5,5,1,5,0,True,True,False,0
USER_000285,21.7,3580.06,4.61,0.1,Female,Engineer,Other City,Associate Degree,4,8,1,5,0,False,True,False,0
USER_000286,40.6,5465.65,6.62,5.07,Female,Doctor,Chicago,Master or Higher,1,4,1,3,0,False,True,True,0
USER_000287,41.3,5868.23,0.85,7.75,Male,Freelancer,San Diego,Bachelor Degree,8,7,1,10,0,False,False,False,0
USER_000288,41.8,4708.63,0.6,3.81,Male,Corporate Employee,Other City,Associate Degree,8,3,3,8,1,False,False,False,0
USER_000289,44.5,4936.2,5.87,3.78,Male,Teacher,Los Angeles,High School or Below,2,2,2,10,0,True,False,True,0
USER_000290,41.0,6725.41,3.64,3.53,Male,Teacher,New York,Master or Higher,2,3,2,4,0,False,False,True,0
USER_000291,30.9,6154.41,2.32,0.98,Female,Corporate Employee,Phoenix,Associate Degree,5,7,2,6,0,False,False,False,0
USER_000292,34.3,5701.12,14.45,5.09,Female,Corporate Employee,San Antonio,Bachelor Degree,8,11,3,6,1,False,True,False,1
USER_000293,35.9,4121.01,3.04,3.43,Male,Teacher,Los Angeles,Associate Degree,4,9,1,8,0,True,True,False,0
USER_000294,36.1,5952.52,3.13,4.61,,Other,San Diego,Master or Higher,3,8,3,2,0,False,False,False,0
USER_000295,45.0,6233.52,0.1,3.84,Female,Freelancer,Chicago,Bachelor Degree,4,5,3,6,1,False,True,False,0
USER_000296,41.4,8016.43,9.9,6.09,Male,Civil Servant,Other City,Associate Degree,2,7,5,10,1,True,False,True,1
USER_000297,55.8,7676.6,0.1,2.22,,Salesperson,San Diego,Master or Higher,2,3,4,10,0,False,True,False,0
USER_000298,57.1,6669.27,12.88,5.29,Male,Manager,Philadelphia,Bachelor Degree,4,4,4,2,1,False,False,False,0
USER_000299,35.8,5109.97,1.74,5.9,Female,Salesperson,San Diego,Bachelor Degree,4,5,3,5,0,False,True,False,0
USER_000300,18.0,3252.19,1.0,3.61,Female,Student,Other City,High School or Below,5,7,1,1,0,False,True,False,0
USER_000301,47.4,5081.51,0.48,3.72,Male,Corporate Employee,Chicago,Bachelor Degree,3,3,3,8,0,False,False,True,0
USER_000302,29.6,4475.09,0.24,1.71,Female,Corporate Employee,Phoenix,Master or Higher,7,2,2,8,0,True,True,False,0
USER_000303,27.0,5137.71,10.86,4.21,Female,Engineer,Houston,Bachelor Degree,1,8,1,10,1,False,True,True,0
USER_000304,31.0,5965.87,8.92,4.98,Male,Manager,Houston,Bachelor Degree,1,6,1,10,1,False,False,False,1
USER_000305,30.5,6402.57,12.8,4.08,Male,Freelancer,Philadelphia,Master or Higher,8,12,2,4,1,False,True,False,1
USER_000306,41.1,5516.71,5.27,2.37,Male,Corporate Employee,Other City,Bachelor Degree,3,2,1,2,0,False,False,True,0
USER_000307,19.4,2855.34,1.91,3.28,Female,Student,Los Angeles,Bachelor Degree,5,7,2,1,0,True,True,True,0
USER_000308,24.2,6296.9,16.96,5.22,Female,Student,Los Angeles,Bachelor Degree,4,6,2,9,1,False,False,False,1
USER_000309,38.4,4359.93,1.2,5.81,Female,Freelancer,Los Angeles,Bachelor Degree,8,5,1,10,0,True,True,False,0
USER_000310,41.2,6652.65,0.37,1.87,Female,Other,Los Angeles,High School or Below,2,4,2,4,0,False,False,False,0
USER_000311,41.4,5966.21,0.36,3.98,Male,Corporate Employee,Philadelphia,Associate Degree,7,4,2,6,0,False,True,False,0
USER_000312,27.1,2973.23,1.79,0.99,Male,Salesperson,Phoenix,Bachelor Degree,7,3,1,5,0,False,True,False,0
USER_000313,25.2,7418.01,11.11,2.91,Male,Manager,Chicago,Bachelor Degree,4,8,3,10,1,True,False,False,1
USER_000314,,,12.96,1.26,Female,Manager,Chicago,Associate Degree,7,8,5,6,1,False,False,True,1
USER_000315,37.4,4217.05,6.52,5.16,Female,Teacher,Philadelphia,High School or Below,5,9,1,6,0,False,False,False,0
USER_000316,49.9,7294.55,0.98,4.91,Male,Doctor,New York,Associate Degree,8,2,1,2,1,False,False,True,0
USER_000317,18.0,3494.67,5.76,0.1,Female,Student,Chicago,Bachelor Degree,8,1,4,7,1,False,True,False,0
USER_000318,32.8,2708.04,1.01,3.33,,Freelancer,San Antonio,Bachelor Degree,6,6,1,10,0,False,True,False,0
USER_000319,21.7,2844.34,29.38,2.13,Female,Student,San Antonio,Master or Higher,3,5,1,5,0,False,False,False,0
USER_000320,18.5,3329.1,15.98,3.59,Female,Freelancer,Other City,Associate Degree,2,8,2,2,0,False,False,False,0
USER_000321,44.7,5510.43,8.54,5.19,Female,Manager,Los Angeles,Associate Degree,8,7,5,7,0,True,False,True,1
USER_000322,40.4,5325.07,5.32,2.56,Female,Freelancer,Other City,Bachelor Degree,1,6,2,9,0,False,True,False,0
USER_000323,39.5,5307.98,11.68,0.9,Female,Engineer,Chicago,Master or Higher,4,5,2,10,0,False,False,True,0
USER_000324,44.2,6436.51,8.42,3.69,Male,Other,Phoenix,Bachelor Degree,8,6,5,10,1,False,True,False,1
USER_000325,30.2,6490.64,8.66,3.68,Female,Student,San Diego,Master or Higher,5,6,2,4,1,False,False,False,1
USER_000326,30.7,4277.46,2.13,2.23,Male,Freelancer,San Diego,High School or Below,1,5,1,7,0,False,True,True,0
USER_000327,56.9,5698.71,0.5,4.62,Female,Teacher,Phoenix,Associate Degree,8,1,2,4,0,False,True,True,0
USER_000328,32.5,5369.56,10.84,6.47,Female,Doctor,Other City,Associate Degree,8,1,3,7,0,False,False,False,0
USER_000329,42.4,6277.85,10.42,1.43,Female,Doctor,Phoenix,Associate Degree,2,4,2,3,0,False,False,False,0
USER_000330,35.1,4420.26,14.85,4.34,Female,Doctor,Other City,Associate Degree,3,3,2,3,0,True,True,True,0
USER_000331,18.0,4801.42,9.15,1.06,Male,Engineer,Chicago,Bachelor Degree,6,7,2,10,1,True,False,True,1
USER_000332,18.0,3726.26,0.23,0.1,Female,Student,Houston,Master or Higher,7,5,5,9,0,False,False,True,0
USER_000333,29.2,3919.34,2.94,3.33,,Doctor,San Diego,Associate Degree,6,7,2,2,0,False,False,False,0
USER_000334,45.6,3829.09,10.62,4.6,Female,Corporate Employee,New York,Associate Degree,5,5,3,9,0,False,False,False,0
USER_000335,42.9,5976.94,5.09,4.04,Female,Corporate Employee,San Diego,Bachelor Degree,1,8,2,5,1,False,False,False,0
USER_000336,44.1,6796.74,39.94,4.02,Male,Salesperson,New York,Bachelor Degree,7,7,2,4,0,False,True,True,1
USER_000337,25.1,5320.16,19.81,7.66,Female,Manager,Phoenix,Master or Higher,1,7,3,10,1,False,True,True,1
USER_000338,51.2,7777.87,2.49,1.81,Male,Manager,Chicago,Bachelor Degree,8,7,1,1,0,False,False,True,0
USER_000339,25.4,3606.02,0.2,2.26,Male,Corporate Employee,New York,High School or Below,2,4,3,10,0,False,False,False,0
USER_000340,37.1,4911.73,0.1,3.58,Female,Manager,Philadelphia,Bachelor Degree,6,3,1,4,0,False,False,True,0
USER_000341,34.9,5199.67,5.17,3.93,,Engineer,Los Angeles,Associate Degree,1,2,5,1,0,False,False,False,0
USER_000342,33.3,5035.33,12.37,0.76,Male,Teacher,Chicago,Bachelor Degree,5,6,4,7,1,False,True,False,0
USER_000343,48.4,5120.8,2.94,0.83,Male,Civil Servant,Los Angeles,Associate Degree,7,8,3,3,0,False,False,True,0
USER_000344,27.9,3929.7,10.37,4.67,Male,Teacher,San Diego,High School or Below,6,3,2,2,1,False,False,False,0
USER_000345,21.5,3386.15,4.18,2.18,Female,Student,Other City,Master or Higher,8,0,2,10,0,False,False,True,0
USER_000346,35.2,4992.03,0.52,4.43,Female,Engineer,San Diego,Associate Degree,4,7,3,7,0,False,False,False,0
USER_000347,31.0,4589.22,8.01,0.53,Male,Engineer,New York,High School or Below,7,9,4,1,0,True,False,True,0
USER_000348,68.8,10667.44,3.39,2.25,Female,Other,Philadelphia,Associate Degree,2,10,2,1,0,True,False,True,0
USER_000349,41.8,4204.14,0.26,5.24,Male,Corporate Employee,Los Angeles,Associate Degree,2,8,1,3,0,False,False,True,0
USER_000350,30.9,5270.09,8.43,5.32,Unknown,Corporate Employee,Los Angeles,Bachelor Degree,4,5,1,4,0,False,False,False,0
USER_000351,,,15.09,3.93,Female,Teacher,Los Angeles,Associate Degree,3,10,4,6,0,True,False,True,1
USER_000352,18.0,3492.78,3.06,0.1,,Student,Chicago,Bachelor Degree,6,6,2,3,0,False,False,False,0
USER_000353,24.7,3019.68,0.1,4.35,Male,Freelancer,San Diego,High School or Below,2,3,4,9,1,True,True,True,0
USER_000354,36.1,6474.67,2.13,3.44,Female,Engineer,Phoenix,Bachelor Degree,8,6,4,6,1,False,False,True,0
USER_000355,49.3,3938.02,2.85,3.67,Male,Manager,Chicago,Bachelor Degree,1,4,3,8,0,False,True,True,0
USER_000356,46.2,5136.73,0.9,0.65,Female,Doctor,San Diego,Associate Degree,2,5,4,3,0,False,False,False,0
USER_000357,37.3,6101.68,0.88,2.78,Male,Corporate Employee,Other City,Associate Degree,5,4,4,9,0,False,False,False,0
USER_000358,31.8,6009.89,8.91,5.2,Male,Corporate Employee,Houston,Bachelor Degree,1,6,3,7,1,False,False,False,1
USER_000359,37.7,6566.46,2.31,6.12,Male,Corporate Employee,San Diego,Bachelor Degree,3,8,1,1,0,False,False,False,0
USER_000360,29.8,2668.2,8.51,5.42,Female,Corporate Employee,Other City,High School or Below,5,8,3,8,1,False,False,True,0
USER_000361,52.2,5307.9,7.12,5.15,Male,Salesperson,Houston,Associate Degree,3,5,5,1,0,False,False,True,0
USER_000362,33.1,3978.36,0.1,3.47,Female,Freelancer,Phoenix,Associate Degree,6,4,1,1,0,True,False,False,0
USER_000363,34.1,5027.4,0.1,1.26,Male,Other,Los Angeles,Associate Degree,8,5,3,9,0,True,False,True,0
USER_000364,18.0,4777.98,8.4,4.55,Male,Student,San Diego,Bachelor Degree,1,9,2,10,0,False,False,False,1
USER_000365,33.0,4009.6,3.14,0.48,Female,Engineer,Other City,Master or Higher,5,3,2,6,0,False,False,False,0
USER_000366,43.4,8960.4,18.99,4.79,Male,Freelancer,Philadelphia,Bachelor Degree,8,9,3,4,1,False,True,False,1
USER_000367,24.3,7143.44,9.01,3.3,Female,Corporate Employee,New York,Bachelor Degree,8,7,4,10,1,True,True,True,1
USER_000368,27.5,3535.62,3.24,2.98,Male,Corporate Employee,Other City,Associate Degree,7,5,4,7,0,False,True,False,0
USER_000369,42.9,3780.23,0.21,2.84,Female,Teacher,San Diego,Master or Higher,7,7,2,2,0,False,True,True,0
USER_000370,20.2,1062.52,0.1,1.1,Male,Student,Los Angeles,Associate Degree,1,9,3,3,0,False,False,False,0
USER_000371,,,0.1,4.13,Female,Teacher,Los Angeles,Bachelor Degree,6,5,2,5,0,False,True,True,0
USER_000372,29.7,4825.96,6.67,0.45,Female,Doctor,Los Angeles,Bachelor Degree,7,10,2,7,0,True,False,True,0
USER_000373,31.1,4373.0,0.12,8.27,Female,Salesperson,Phoenix,Bachelor Degree,3,5,4,7,0,False,True,False,0
USER_000374,23.8,3509.09,1.6,5.48,Male,Student,Philadelphia,Master or Higher,4,13,3,3,1,False,False,False,0
USER_000375,38.8,4275.46,5.18,0.6,Male,Manager,San Diego,Associate Degree,6,4,1,4,0,False,True,False,0
USER_000376,59.6,9814.98,12.82,5.54,Female,Other,Philadelphia,Master or Higher,6,6,2,3,1,False,True,False,1
USER_000377,42.8,7158.19,0.28,2.69,Male,Civil Servant,Philadelphia,Associate Degree,6,9,1,1,1,True,False,False,0
USER_000378,26.4,3623.12,9.48,4.72,Male,Manager,Chicago,Bachelor Degree,2,6,3,9,1,False,False,True,1
USER_000379,46.4,5762.5,5.1,2.07,Female,Civil Servant,Other City,Associate Degree,6,7,2,6,0,False,False,False,0
USER_000380,31.8,3409.65,2.49,4.85,Female,Corporate Employee,Houston,Bachelor Degree,7,3,2,1,0,False,False,False,0
USER_000381,48.7,4579.53,3.14,1.43,,Corporate Employee,New York,Bachelor Degree,4,8,2,4,0,False,True,False,0
USER_000382,43.1,4380.02,1.16,5.23,Male,Salesperson,Chicago,Bachelor Degree,7,2,5,5,0,False,False,False,0
USER_000383,18.0,5379.67,8.19,8.16,Male,Doctor,Los Angeles,Bachelor Degree,7,6,2,10,1,False,True,False,1
USER_000384,25.0,6104.96,10.12,3.27,Male,Student,Other City,Bachelor Degree,4,5,4,10,1,False,False,True,1
USER_000385,44.4,9100.29,13.74,6.71,Male,Manager,Chicago,Bachelor Degree,2,10,3,8,1,False,True,True,1
USER_000386,36.5,4858.78,7.27,4.45,Male,Other,Other City,Associate Degree,1,8,2,1,0,True,True,False,0
USER_000387,24.8,1921.78,4.49,0.1,Male,Student,Other City,Bachelor Degree,2,6,3,6,0,True,False,False,0
USER_000388,28.7,5831.83,10.5,8.4,Female,Civil Servant,Chicago,Bachelor Degree,7,4,3,8,1,False,True,True,1
USER_000389,18.0,3613.62,12.37,4.07,Female,Student,Los Angeles,Associate Degree,4,8,3,10,0,True,False,True,1
USER_000390,,,14.1,5.26,Female,Salesperson,New York,Bachelor Degree,8,6,2,10,1,True,True,True,1
USER_000391,57.1,7490.56,7.04,5.83,,Corporate Employee,Other City,High School or Below,7,5,1,3,0,False,False,True,0
USER_000392,43.0,5694.18,0.5,4.56,Male,Corporate Employee,Philadelphia,Associate Degree,6,0,1,1,0,False,False,False,0
USER_000393,56.9,9477.57,16.12,4.6,Female,Manager,New York,Bachelor Degree,5,10,2,4,1,True,False,True,1
USER_000394,43.8,5222.51,0.33,4.61,Male,Freelancer,Los Angeles,Bachelor Degree,1,4,1,9,0,False,True,False,0
USER_000395,45.3,8520.53,18.22,7.32,Male,Civil Servant,New York,Associate Degree,7,9,5,4,1,False,False,False,1
USER_000396,54.7,8256.6,10.49,5.09,Male,Engineer,San Diego,Master or Higher,4,9,1,3,1,False,False,False,1
USER_000397,38.8,6196.68,3.96,1.62,Female,Salesperson,New York,Bachelor Degree,3,6,2,6,0,False,False,True,0
USER_000398,33.1,6854.64,9.71,5.69,Female,Corporate Employee,Los Angeles,Master or Higher,7,7,4,7,1,False,True,False,1
USER_000399,45.3,7523.0,10.78,3.37,Female,Corporate Employee,Chicago,Bachelor Degree,8,7,2,6,1,False,True,True,1
USER_000400,49.5,6362.09,9.33,5.11,Male,Civil Servant,Los Angeles,Bachelor Degree,7,7,1,10,0,False,False,True,0
USER_000401,30.2,6202.14,9.75,3.23,Male,Salesperson,Philadelphia,Associate Degree,8,6,4,10,1,True,False,True,1
USER_000402,27.8,5576.11,4.15,1.56,Male,Doctor,New York,Bachelor Degree,8,8,1,9,0,False,False,False,0
USER_000403,36.4,7085.44,13.21,7.0,Female,Teacher,Los Angeles,Master or Higher,2,10,3,4,1,False,False,True,1
USER_000404,,,0.79,3.03,Female,Teacher,Houston,Associate Degree,2,1,1,1,0,False,False,True,0
USER_000405,43.0,7261.51,15.52,5.88,Male,Manager,New York,Bachelor Degree,5,12,3,8,1,False,False,False,1
USER_000406,20.8,4123.18,34.89,4.36,Male,Other,Philadelphia,High School or Below,1,4,2,9,0,False,False,False,0
USER_000407,54.1,7317.91,0.84,1.6,Male,Civil Servant,Chicago,Bachelor Degree,2,3,4,7,0,False,True,True,0
USER_000408,28.6,5786.16,15.3,4.03,Female,Corporate Employee,New York,Master or Higher,2,5,3,7,1,False,True,False,1
USER_000409,32.3,3274.36,0.8,5.94,Male,Teacher,New York,High School or Below,3,6,3,9,1,False,False,True,0
USER_000410,26.0,2898.03,15.0,4.31,Female,Corporate Employee,Other City,Bachelor Degree,2,5,3,8,1,False,False,False,0
USER_000411,62.0,9215.84,10.65,4.28,,Salesperson,Other City,High School or Below,1,7,1,7,1,True,False,False,1
USER_000412,37.4,8288.93,27.54,5.56,Female,Freelancer,New York,Associate Degree,2,13,1,2,0,False,True,False,1
USER_000413,26.5,3599.82,0.35,2.63,Male,Corporate Employee,Houston,Associate Degree,6,6,3,10,0,False,False,False,0
