age,gender_cd,residence_pr_cd,occ_cd,crdt_lim_yx,pril_bal,lim_use_ratio,total_loan_cnt,total_loan_amt,apply_cnt,wdraw_cnt,wdraw_success_rate,if_bj_10_yn,if_bj_30_yn,reject_freq,push_cnt,sms_charge_cnt,is_coupon_issue,cust_recv_time,touch_time,target
53,1,45,104,17205,8633,0.5017727404824179,3,19705,4,0,0.0,N,N,0,0,1,Y,2024-09-15 21:58:44.279321,2024-09-18 01:58:44.279321,0
43,2,32,102,29338,18934,0.6453745994955348,8,1555,2,0,0.0,N,N,0,2,6,Y,2025-03-16 21:58:44.279323,2025-03-18 13:58:44.279323,0
25,2,32,103,17748,4225,0.23805499211178724,4,22323,1,1,1.0,N,N,0,3,8,N,2024-10-01 21:58:44.279326,2024-10-03 03:58:44.279326,1
45,1,44,101,26097,16980,0.6506494999425221,7,67922,0,0,0.0,N,N,0,1,8,Y,2024-10-29 21:58:44.279328,2024-10-30 04:58:44.279328,0
45,1,45,103,8092,6054,0.7481463173504695,5,45007,2,2,1.0,N,N,0,4,4,N,2024-07-18 21:58:44.279331,2024-07-20 12:58:44.279331,0
54,1,11,101,27692,1505,0.05434782608695652,2,11619,3,3,1.0,N,Y,1,3,0,Y,2025-05-30 21:58:44.279333,2025-05-31 17:58:44.279333,0
58,2,32,104,28862,9053,0.31366502667867785,7,60274,2,2,1.0,N,Y,1,2,5,N,2025-07-12 21:58:44.279335,2025-07-15 08:58:44.279335,0
53,2,44,104,29860,15749,0.5274279973208306,8,74173,4,4,1.0,N,N,0,3,7,N,2025-03-23 21:58:44.279338,,0
44,1,45,101,18971,10832,0.5709767539929366,7,22225,3,2,0.6666666666666666,N,Y,1,2,0,N,2025-03-22 21:58:44.279340,2025-03-24 09:58:44.279340,0
34,2,45,104,19616,16344,0.8331973898858075,3,13962,3,0,0.0,N,N,0,0,1,N,2024-10-28 21:58:44.279342,2024-10-30 16:58:44.279342,0
26,2,45,104,9933,6468,0.6511627906976745,5,27739,2,2,1.0,N,N,0,0,0,N,2024-07-30 21:58:44.279345,,0
50,1,45,103,9926,7236,0.7289945597420915,0,0,4,2,0.5,N,N,0,3,4,Y,2025-03-11 21:58:44.279347,,0
37,2,45,102,30763,28307,0.9201638331762182,3,15940,0,0,0.0,N,N,0,1,1,Y,2025-01-28 21:58:44.279350,2025-01-30 18:58:44.279350,0
30,1,32,101,8969,1551,0.17292897758947487,7,54019,2,0,0.0,N,N,0,4,9,N,2025-06-21 21:58:44.279352,2025-06-22 12:58:44.279352,0
45,1,44,101,40733,27812,0.6827879115213709,0,0,0,0,0.0,N,Y,1,2,9,N,2024-12-31 21:58:44.279354,,0
46,1,45,102,9319,6852,0.735272024895375,2,11618,2,0,0.0,N,N,0,4,3,N,2024-09-07 21:58:44.279357,2024-09-08 19:58:44.279357,0
30,1,31,104,46743,1449,0.030999294011937618,0,0,0,0,0.0,N,N,0,0,0,N,2024-08-07 21:58:44.279359,2024-08-08 09:58:44.279359,0
63,1,31,101,44876,24426,0.5442998484713433,8,8373,2,2,1.0,N,N,0,1,6,N,2025-04-12 21:58:44.279361,2025-04-15 00:58:44.279361,0
52,2,44,104,46909,35427,0.7552282078066043,1,3513,3,3,1.0,N,N,0,1,7,N,2025-07-01 21:58:44.279364,2025-07-04 06:58:44.279364,0
23,1,11,102,25323,7509,0.29652884729297474,8,21187,1,1,1.0,N,N,0,4,4,N,2025-01-26 21:58:44.279366,,1
35,1,11,102,21428,2721,0.12698338622363264,3,3327,3,3,1.0,N,N,0,0,1,N,2025-04-08 21:58:44.279368,2025-04-10 01:58:44.279368,1
22,1,11,104,39578,9637,0.24349386022537772,1,9809,0,0,0.0,N,N,0,4,7,N,2025-01-13 21:58:44.279371,2025-01-15 17:58:44.279371,0
64,2,31,104,25950,10490,0.40423892100192677,3,19549,4,1,0.25,N,N,0,3,0,N,2025-01-15 21:58:44.279373,2025-01-16 00:58:44.279373,1
42,1,11,102,48041,35693,0.7429695468454028,9,40220,3,0,0.0,Y,N,1,1,6,N,2024-12-15 21:58:44.279375,,0
19,1,32,102,46789,9824,0.20996388039923913,5,8642,1,0,0.0,N,N,0,1,0,Y,2024-11-09 21:58:44.279378,2024-11-12 05:58:44.279378,0
27,1,45,102,23293,6240,0.26789164126561626,6,15435,0,0,0.0,Y,N,1,3,5,N,2024-12-14 21:58:44.279380,2024-12-17 04:58:44.279380,0
47,1,31,101,11364,512,0.04505455825413587,2,1992,3,0,0.0,N,N,0,0,5,Y,2025-06-19 21:58:44.279382,2025-06-22 08:58:44.279382,0
62,2,44,101,40349,215,0.0053285087610597534,2,6424,2,0,0.0,N,N,0,1,4,N,2025-04-07 21:58:44.279384,2025-04-10 16:58:44.279384,0
22,2,44,102,5691,3331,0.5853101388156738,9,5381,4,0,0.0,N,N,0,2,1,Y,2025-03-17 21:58:44.279387,2025-03-19 14:58:44.279387,0
50,1,45,102,35062,10364,0.2955906679596144,7,20558,0,0,0.0,N,Y,1,2,1,Y,2025-05-25 21:58:44.279389,2025-05-27 00:58:44.279389,0
18,2,31,103,5931,3153,0.5316135558927668,4,31782,3,1,0.3333333333333333,N,Y,1,0,8,N,2024-10-08 21:58:44.279391,2024-10-10 04:58:44.279391,0
35,2,11,102,36730,23834,0.648897359106997,3,5782,0,0,0.0,N,N,0,3,4,N,2025-04-07 21:58:44.279394,2025-04-10 15:58:44.279394,0
49,2,11,102,19226,1706,0.08873400603349631,6,26881,2,2,1.0,N,N,0,4,4,N,2025-03-23 21:58:44.279396,2025-03-24 06:58:44.279396,1
64,1,32,102,18861,10298,0.545994379937437,6,55712,1,1,1.0,N,Y,1,0,6,N,2025-04-05 21:58:44.279398,2025-04-07 09:58:44.279398,0
28,1,32,103,36301,34335,0.9458417123495221,8,20462,3,3,1.0,N,N,0,4,5,N,2025-06-03 21:58:44.279401,2025-06-05 13:58:44.279401,0
38,1,11,104,27766,10400,0.37455881293668514,8,61030,0,0,0.0,N,N,0,0,1,Y,2025-03-26 21:58:44.279403,2025-03-28 12:58:44.279403,0
43,2,44,102,41174,10345,0.25125078933307426,4,3983,0,0,0.0,N,N,0,2,0,N,2024-08-09 21:58:44.279405,2024-08-10 12:58:44.279405,0
42,1,44,104,46107,33896,0.7351595202463834,7,57411,0,0,0.0,N,N,0,3,4,N,2025-06-17 21:58:44.279408,2025-06-18 03:58:44.279408,0
39,1,32,101,22695,19894,0.8765807446574135,9,56206,1,1,1.0,N,Y,1,2,3,N,2025-02-04 21:58:44.279410,2025-02-06 08:58:44.279410,0
44,1,45,102,46347,28899,0.6235355039161111,0,0,0,0,0.0,N,N,0,3,2,N,2025-01-10 21:58:44.279412,,0
30,2,11,102,8121,7867,0.9687230636621106,8,47950,4,0,0.0,Y,N,1,4,1,N,2024-09-28 21:58:44.279415,2024-09-29 16:58:44.279415,0
50,1,32,102,23257,18749,0.8061658855398375,7,3523,4,1,0.25,N,N,0,0,9,N,2025-01-04 21:58:44.279417,,0
51,2,32,103,33164,5583,0.1683451935834037,5,10677,0,0,0.0,N,Y,1,1,1,N,2024-09-29 21:58:44.279419,2024-10-01 17:58:44.279419,0
58,2,11,104,30491,4897,0.1606047686202486,2,11292,4,4,1.0,N,N,0,1,3,N,2024-10-30 21:58:44.279422,,1
52,1,11,101,28165,22102,0.7847328244274809,2,16089,3,1,0.3333333333333333,N,Y,1,3,1,N,2024-12-23 21:58:44.279424,2024-12-24 22:58:44.279424,0
18,2,44,103,8748,6001,0.6859853680841335,7,5581,4,0,0.0,N,N,0,3,3,N,2025-05-27 21:58:44.279427,2025-05-29 13:58:44.279427,0
38,1,45,103,38045,4567,0.12004205546063872,4,12907,0,0,0.0,N,N,0,2,2,Y,2025-05-30 21:58:44.279429,2025-06-02 19:58:44.279429,0
23,2,45,101,31553,9271,0.2938230913066903,9,6609,2,0,0.0,N,Y,1,1,8,N,2025-07-12 21:58:44.279431,2025-07-15 15:58:44.279431,0
45,1,11,101,49331,47116,0.9550992276661734,6,52153,3,1,0.3333333333333333,N,N,0,2,6,N,2024-12-06 21:58:44.279433,2024-12-07 22:58:44.279433,0
34,2,31,102,35497,11703,0.329689832943629,4,23936,1,1,1.0,Y,Y,2,4,2,Y,2025-06-25 21:58:44.279436,2025-06-26 08:58:44.279436,0
22,2,32,101,36308,13329,0.36710917704087254,7,51182,0,0,0.0,N,N,0,1,7,N,2025-02-23 21:58:44.279438,2025-02-25 22:58:44.279438,0
48,2,32,101,44560,35509,0.7968806104129263,9,14163,1,1,1.0,N,N,0,4,8,N,2025-03-30 21:58:44.279441,2025-03-31 04:58:44.279441,0
22,2,11,101,15374,3020,0.19643554052296083,9,60758,2,2,1.0,N,N,0,0,6,N,2024-12-18 21:58:44.279443,,1
55,1,31,102,9675,6256,0.6466149870801033,3,14289,1,0,0.0,N,N,0,2,5,N,2024-09-21 21:58:44.279445,2024-09-23 05:58:44.279445,0
20,2,44,103,6170,228,0.036952998379254455,1,7035,0,0,0.0,N,N,0,3,3,N,2025-06-07 21:58:44.279448,,0
40,2,11,103,46449,24746,0.5327563564339383,2,10810,0,0,0.0,N,N,0,1,4,Y,2025-01-27 21:58:44.279450,2025-01-28 10:58:44.279450,0
54,1,11,104,48485,16678,0.34398267505414043,7,1834,2,2,1.0,N,N,0,2,7,N,2025-01-13 21:58:44.279452,,1
54,1,32,102,17450,4284,0.24550143266475644,6,33214,0,0,0.0,Y,N,1,3,2,N,2024-12-16 21:58:44.279454,2024-12-18 06:58:44.279454,0
27,2,11,104,15680,8617,0.5495535714285714,1,2724,2,1,0.5,N,N,0,0,1,N,2024-09-15 21:58:44.279457,2024-09-16 11:58:44.279457,1
27,2,11,104,15068,13264,0.8802760817626759,5,3413,2,1,0.5,N,N,0,1,2,Y,2025-05-27 21:58:44.279459,,0
36,2,11,103,40230,23185,0.5763112105393985,8,10505,0,0,0.0,N,N,0,4,6,Y,2025-05-09 21:58:44.279461,2025-05-12 07:58:44.279461,0
34,1,32,102,31206,918,0.02941741972697558,3,23377,4,3,0.75,N,N,0,0,7,N,2025-01-03 21:58:44.279464,2025-01-06 17:58:44.279464,1
38,2,44,104,5287,3253,0.6152827690561755,8,3105,2,0,0.0,N,N,0,3,0,N,2025-02-17 21:58:44.279466,2025-02-19 12:58:44.279466,0
31,1,44,101,27337,498,0.018217068442038263,1,3568,0,0,0.0,N,N,0,1,6,N,2025-03-31 21:58:44.279468,2025-04-02 18:58:44.279468,0
26,2,11,102,25666,2809,0.10944440115327671,1,1209,4,4,1.0,N,N,0,1,8,N,2025-03-22 21:58:44.279471,2025-03-23 10:58:44.279471,1
63,1,32,102,6161,4961,0.8052264242817725,8,59408,2,0,0.0,N,Y,1,0,2,N,2024-07-18 21:58:44.279473,2024-07-21 12:58:44.279473,0
18,2,44,103,40131,36547,0.9106924821210536,6,38679,4,0,0.0,Y,N,1,1,2,N,2025-04-14 21:58:44.279476,2025-04-17 03:58:44.279476,0
62,2,44,101,29535,10050,0.34027425088877605,6,52372,3,0,0.0,N,N,0,3,7,N,2024-11-04 21:58:44.279478,2024-11-05 23:58:44.279478,0
30,1,44,104,37528,34886,0.9295992325730121,0,0,3,2,0.6666666666666666,N,N,0,0,3,Y,2025-06-04 21:58:44.279480,,0
21,2,32,103,43751,6391,0.14607666110488904,5,34560,4,4,1.0,N,N,0,4,7,N,2025-05-12 21:58:44.279482,,1
18,1,32,102,21527,145,0.006735727226273982,6,15195,2,1,0.5,N,N,0,0,4,N,2025-02-12 21:58:44.279485,2025-02-15 14:58:44.279485,1
57,2,11,104,45975,13929,0.3029690048939641,5,47669,0,0,0.0,Y,N,1,0,2,N,2024-08-29 21:58:44.279487,,0
49,2,45,102,28853,24326,0.843101237306346,5,16762,1,1,1.0,N,Y,1,4,3,N,2024-12-24 21:58:44.279489,2024-12-27 07:58:44.279489,0
51,1,44,104,19758,14917,0.7549853224010528,1,4110,0,0,0.0,N,N,0,3,3,N,2024-10-17 21:58:44.279492,,0
45,2,45,102,5244,4565,0.8705186880244088,5,42294,1,1,1.0,N,Y,1,2,7,N,2025-02-13 21:58:44.279494,2025-02-16 06:58:44.279494,0
48,2,32,101,8178,3577,0.4373930056248472,3,26935,1,1,1.0,N,Y,1,2,5,N,2025-01-20 21:58:44.279496,,0
25,1,32,104,36831,16576,0.45005565963454697,8,64079,2,1,0.5,N,N,0,4,6,N,2025-05-19 21:58:44.279499,,0
56,1,32,103,7176,5187,0.7228260869565217,0,0,4,2,0.5,N,N,0,3,8,N,2025-05-05 21:58:44.279501,2025-05-07 18:58:44.279501,0
43,2,45,104,42770,39405,0.9213233574935703,7,22577,0,0,0.0,N,N,0,1,5,N,2025-05-30 21:58:44.279503,2025-06-01 16:58:44.279503,0
51,2,32,104,38654,28464,0.7363791586899157,4,2214,4,4,1.0,N,Y,1,4,2,N,2024-10-20 21:58:44.279506,,0
20,2,11,104,31627,8243,0.26063173870427164,0,0,3,3,1.0,N,N,0,2,2,N,2025-05-06 21:58:44.279508,2025-05-08 04:58:44.279508,0
29,2,32,103,49910,31601,0.6331596874373873,3,21803,2,2,1.0,N,N,0,3,2,N,2025-01-03 21:58:44.279511,2025-01-05 21:58:44.279511,0
18,1,31,104,29881,2410,0.08065325792309494,0,0,2,0,0.0,N,N,0,0,9,Y,2025-01-20 21:58:44.279513,2025-01-21 08:58:44.279513,0
61,2,45,103,40422,1820,0.045024986393548065,5,49114,3,2,0.6666666666666666,N,N,0,3,1,N,2025-05-31 21:58:44.279515,2025-06-01 16:58:44.279515,1
22,1,31,102,16984,2521,0.1484338200659444,1,8314,0,0,0.0,N,N,0,3,0,N,2025-05-07 21:58:44.279518,,0
47,1,32,104,28776,26445,0.9189949958298582,4,33980,3,2,0.6666666666666666,N,N,0,2,9,N,2025-03-27 21:58:44.279520,2025-03-28 21:58:44.279520,0
47,1,11,101,22755,18952,0.8328718962865305,6,2658,0,0,0.0,N,Y,1,2,0,Y,2024-11-15 21:58:44.279522,2024-11-17 19:58:44.279522,0
34,1,44,103,12135,5882,0.484713638236506,1,6024,1,0,0.0,N,Y,1,1,3,N,2024-09-12 21:58:44.279525,2024-09-14 02:58:44.279525,0
64,1,32,104,5320,1867,0.35093984962406016,5,46807,2,2,1.0,N,N,0,1,2,Y,2025-02-09 21:58:44.279527,2025-02-10 14:58:44.279527,1
40,1,11,103,42422,7465,0.1759700155579652,5,23301,0,0,0.0,N,N,0,4,4,N,2024-10-17 21:58:44.279529,2024-10-18 21:58:44.279529,0
32,2,45,103,33635,32439,0.9644418016946633,4,6141,4,0,0.0,N,N,0,0,8,N,2024-10-23 21:58:44.279532,2024-10-23 22:58:44.279532,0
54,1,31,104,26684,11461,0.42950831959226504,4,39756,4,3,0.75,N,N,0,1,7,N,2024-09-17 21:58:44.279534,2024-09-18 03:58:44.279534,1
38,1,31,102,28238,19583,0.6934981230965366,2,14777,2,1,0.5,N,N,0,2,8,Y,2025-06-18 21:58:44.279537,2025-06-20 11:58:44.279537,1
31,1,31,104,26889,6103,0.22697013648703931,9,39346,3,1,0.3333333333333333,N,N,0,3,4,Y,2025-04-12 21:58:44.279539,2025-04-13 05:58:44.279539,0
19,1,45,101,35313,12197,0.34539687933622176,9,55703,3,2,0.6666666666666666,N,N,0,4,7,Y,2024-11-09 21:58:44.279541,2024-11-10 17:58:44.279541,1
28,1,11,101,37535,29511,0.786226188890369,1,4845,0,0,0.0,N,Y,1,1,3,Y,2025-07-11 21:58:44.279543,2025-07-14 05:58:44.279543,0
56,1,45,101,15770,15424,0.9780596068484464,6,45650,3,3,1.0,N,N,0,3,4,N,2025-04-17 21:58:44.279546,2025-04-18 07:58:44.279546,0
55,2,31,102,44321,240,0.00541504027436204,0,0,2,1,0.5,N,N,0,3,2,N,2025-03-27 21:58:44.279548,,0
51,2,32,102,25426,19824,0.7796743490914811,5,24290,0,0,0.0,N,N,0,1,4,N,2024-11-01 21:58:44.279550,2024-11-04 10:58:44.279550,0
55,2,44,104,49327,4631,0.09388367425547875,5,48015,1,0,0.0,N,N,0,0,2,N,2025-04-02 21:58:44.279553,2025-04-03 15:58:44.279553,0
51,1,45,102,46777,9599,0.20520768753874769,2,12484,3,1,0.3333333333333333,N,N,0,0,4,Y,2025-05-16 21:58:44.279555,2025-05-18 05:58:44.279555,1
35,1,45,102,12498,11694,0.9356697071531445,1,1378,3,3,1.0,N,N,0,4,4,Y,2024-07-25 21:58:44.279557,2024-07-27 13:58:44.279557,0
47,2,11,101,44404,24658,0.5553103324024863,1,4293,0,0,0.0,N,N,0,0,5,Y,2024-10-20 21:58:44.279560,2024-10-22 08:58:44.279560,0
32,1,11,102,45130,37845,0.8385774429426103,8,58089,4,3,0.75,Y,N,1,4,8,N,2024-12-31 21:58:44.279562,2025-01-01 09:58:44.279562,0
44,1,45,103,21395,3768,0.17611591493339565,4,17608,3,2,0.6666666666666666,N,N,0,2,0,N,2024-08-05 21:58:44.279565,2024-08-08 07:58:44.279565,1
51,1,31,101,7537,950,0.12604484542921587,6,1737,2,0,0.0,N,N,0,1,9,Y,2024-08-15 21:58:44.279567,,0
55,1,44,101,24226,7995,0.33001733674564515,4,17619,3,2,0.6666666666666666,N,N,0,3,5,Y,2025-02-22 21:58:44.279569,2025-02-24 22:58:44.279569,1
50,1,11,101,20216,13276,0.6567075583696083,6,13470,1,1,1.0,N,N,0,4,0,N,2025-05-18 21:58:44.279572,2025-05-20 09:58:44.279572,1
41,1,31,101,23613,19989,0.8465252191589379,3,18095,3,2,0.6666666666666666,N,N,0,0,5,N,2025-03-20 21:58:44.279574,2025-03-22 20:58:44.279574,0
32,1,32,102,8009,4554,0.5686103133974278,7,15779,4,3,0.75,N,N,0,4,1,N,2025-05-18 21:58:44.279576,2025-05-20 05:58:44.279576,1
47,1,11,101,29368,11475,0.3907314083356034,9,52040,3,0,0.0,Y,N,1,4,7,N,2024-09-12 21:58:44.279579,2024-09-15 02:58:44.279579,0
59,2,31,103,34327,18557,0.5405948670143036,9,57325,0,0,0.0,N,N,0,0,2,Y,2025-06-22 21:58:44.279581,2025-06-25 11:58:44.279581,0
34,2,31,104,19209,6568,0.34192305690041125,6,51411,3,3,1.0,N,N,0,0,9,N,2025-03-25 21:58:44.279583,2025-03-27 11:58:44.279583,1
22,2,44,102,20029,2601,0.12986170053422538,9,22630,4,2,0.5,N,Y,1,1,5,N,2025-06-08 21:58:44.279586,2025-06-10 05:58:44.279586,0
46,2,44,104,7077,2657,0.3754415712872686,4,13178,0,0,0.0,Y,Y,2,3,5,N,2024-08-08 21:58:44.279588,,0
21,2,32,102,18907,6080,0.3215740202041572,5,20935,2,0,0.0,N,N,0,1,3,N,2025-03-24 21:58:44.279591,2025-03-27 08:58:44.279591,0
27,1,31,102,41635,13854,0.3327488891557584,4,23784,0,0,0.0,N,N,0,1,4,N,2025-03-04 21:58:44.279593,2025-03-06 22:58:44.279593,0
34,1,31,104,9873,7325,0.7419224146662615,6,24027,1,1,1.0,N,N,0,0,1,Y,2024-10-14 21:58:44.279595,2024-10-16 13:58:44.279595,0
27,1,44,101,13635,2159,0.15834250091675833,1,9701,0,0,0.0,N,N,0,0,9,N,2024-09-22 21:58:44.279598,2024-09-24 15:58:44.279598,0
34,2,11,104,38065,27025,0.7099697885196374,4,2823,2,0,0.0,N,N,0,3,9,Y,2025-06-27 21:58:44.279600,2025-06-28 04:58:44.279600,0
37,2,11,101,46804,41081,0.8777241261430647,9,73388,3,0,0.0,Y,Y,2,4,7,Y,2025-06-17 21:58:44.279602,2025-06-19 22:58:44.279602,0
41,1,45,102,38783,4368,0.11262666632287342,2,14072,0,0,0.0,N,Y,1,1,9,N,2024-11-13 21:58:44.279605,2024-11-14 00:58:44.279605,0
22,2,44,101,39152,34085,0.8705813240702901,8,77669,0,0,0.0,N,Y,1,3,6,Y,2025-06-21 21:58:44.279607,2025-06-24 00:58:44.279607,0
51,1,45,103,46513,27094,0.582503816137424,5,16111,0,0,0.0,N,N,0,1,9,N,2025-05-06 21:58:44.279609,2025-05-08 21:58:44.279609,0
23,2,44,103,34092,1230,0.03607884547694474,9,33312,0,0,0.0,N,N,0,4,5,N,2025-04-12 21:58:44.279612,,0
19,1,32,103,22653,17517,0.7732750629055755,2,7519,2,0,0.0,N,Y,1,1,6,Y,2025-02-07 21:58:44.279614,2025-02-09 08:58:44.279614,0
30,1,31,102,37463,23991,0.6403918532952513,6,2777,4,2,0.5,N,N,0,2,0,N,2024-08-06 21:58:44.279616,,1
60,1,32,102,39028,1301,0.03333504150866045,3,18606,4,0,0.0,N,Y,1,3,4,N,2024-09-21 21:58:44.279619,2024-09-24 01:58:44.279619,0
60,1,44,101,45469,28610,0.629219908069234,2,15772,0,0,0.0,N,N,0,0,6,N,2024-09-22 21:58:44.279621,2024-09-25 17:58:44.279621,0
28,1,31,102,25947,15927,0.6138281882298532,7,47389,2,0,0.0,N,N,0,1,0,N,2024-10-04 21:58:44.279624,2024-10-07 14:58:44.279624,0
64,1,11,104,34978,34678,0.9914231802847504,3,12859,2,0,0.0,N,N,0,3,1,N,2024-12-18 21:58:44.279626,2024-12-18 23:58:44.279626,0
40,2,11,102,27056,24466,0.9042726197516262,0,0,0,0,0.0,N,N,0,3,8,N,2025-05-03 21:58:44.279628,2025-05-05 16:58:44.279628,0
33,1,45,104,34007,14904,0.4382627106184021,5,19161,1,1,1.0,N,N,0,1,2,N,2025-02-25 21:58:44.279631,,1
48,1,44,104,48169,40875,0.8485748095247981,9,8490,0,0,0.0,N,N,0,0,5,N,2025-06-14 21:58:44.279633,2025-06-16 01:58:44.279633,0
28,2,44,102,49632,26081,0.5254875886524822,0,0,1,1,1.0,N,N,0,0,6,N,2024-08-16 21:58:44.279635,2024-08-19 12:58:44.279635,0
33,2,11,103,10543,7970,0.7559518163710519,4,25502,0,0,0.0,N,N,0,1,8,N,2025-07-14 21:58:44.279638,2025-07-15 09:58:44.279638,0
25,1,32,101,26067,18300,0.7020370583496375,6,36757,1,1,1.0,N,N,0,3,4,Y,2024-08-24 21:58:44.279640,,0
21,1,31,101,30097,29491,0.9798651028341695,5,42111,1,0,0.0,N,N,0,0,3,N,2025-04-11 21:58:44.279642,2025-04-14 00:58:44.279642,0
57,1,32,101,47847,35525,0.7424707923171777,1,2325,0,0,0.0,N,N,0,1,1,N,2024-12-13 21:58:44.279645,2024-12-15 18:58:44.279645,0
21,1,32,103,48512,26532,0.5469162269129287,3,26877,1,0,0.0,N,N,0,1,2,N,2025-06-20 21:58:44.279647,2025-06-21 19:58:44.279647,0
42,2,11,102,8809,6464,0.7337949824043591,1,6127,3,0,0.0,Y,Y,2,1,4,N,2024-12-29 21:58:44.279649,2024-12-30 04:58:44.279649,0
20,1,11,102,27191,16562,0.6090985988010739,0,0,4,0,0.0,N,N,0,3,1,Y,2024-10-18 21:58:44.279652,2024-10-19 12:58:44.279652,0
49,1,11,102,26267,9088,0.34598545703734723,2,9998,2,1,0.5,N,N,0,0,3,Y,2024-09-07 21:58:44.279654,2024-09-09 19:58:44.279654,1
20,2,45,102,12206,6362,0.5212190725872522,2,3722,1,0,0.0,N,Y,1,3,0,Y,2025-03-13 21:58:44.279656,2025-03-16 10:58:44.279656,0
44,1,32,103,26057,15124,0.5804198487930307,6,5656,1,0,0.0,N,N,0,2,3,Y,2024-12-28 21:58:44.279659,,0
46,1,44,104,33992,8683,0.2554424570487173,0,0,2,0,0.0,N,N,0,0,6,N,2025-07-09 21:58:44.279661,2025-07-11 11:58:44.279661,0
49,1,31,101,20995,60,0.0028578232912598238,8,51477,1,0,0.0,N,Y,1,3,2,N,2024-10-04 21:58:44.279663,2024-10-07 15:58:44.279663,0
36,2,45,101,49439,9269,0.18748356560610044,5,37901,2,1,0.5,N,N,0,0,9,N,2025-04-21 21:58:44.279666,2025-04-23 12:58:44.279666,1
38,1,44,103,18210,2895,0.15897858319604613,3,26735,0,0,0.0,N,N,0,2,7,Y,2024-09-03 21:58:44.279668,2024-09-05 03:58:44.279668,0
22,2,32,102,22793,15323,0.6722678015180099,2,2242,3,0,0.0,N,Y,1,4,5,N,2025-06-29 21:58:44.279670,,0
35,1,11,103,31270,12352,0.3950111928365846,2,9539,3,1,0.3333333333333333,N,N,0,1,5,N,2025-04-28 21:58:44.279673,,0
45,1,32,102,10197,585,0.05736981465136805,1,2831,4,0,0.0,N,N,0,3,0,N,2025-04-02 21:58:44.279675,2025-04-03 22:58:44.279675,0
59,2,31,102,12452,5823,0.4676357211692901,1,2569,1,0,0.0,N,N,0,2,4,N,2024-09-10 21:58:44.279677,2024-09-13 00:58:44.279677,0
39,2,45,101,46486,30890,0.6645011401282106,9,29511,4,4,1.0,N,N,0,2,2,Y,2024-11-30 21:58:44.279680,2024-12-03 12:58:44.279680,1
38,2,45,101,19859,11962,0.6023465431290599,4,8246,0,0,0.0,N,N,0,0,9,N,2025-03-28 21:58:44.279682,2025-03-30 15:58:44.279682,0
23,2,31,103,32236,534,0.016565330686189355,8,19302,3,3,1.0,N,N,0,0,0,N,2024-12-10 21:58:44.279685,2024-12-13 16:58:44.279685,1
18,2,44,102,36899,19846,0.5378465541071574,1,7416,0,0,0.0,N,N,0,1,7,Y,2025-03-17 21:58:44.279687,2025-03-20 05:58:44.279687,0
22,1,44,104,37083,4011,0.108162770002427,1,4232,0,0,0.0,N,N,0,0,6,Y,2024-11-16 21:58:44.279689,2024-11-18 19:58:44.279689,0
58,1,45,104,7172,6836,0.9531511433351925,5,37526,1,0,0.0,N,Y,1,3,6,Y,2025-01-21 21:58:44.279692,,0
29,2,45,102,21663,19782,0.9131699210635646,9,52507,0,0,0.0,Y,N,1,3,9,Y,2025-05-14 21:58:44.279694,2025-05-17 14:58:44.279694,0
43,1,11,104,32540,2155,0.06622618315918868,1,2824,3,1,0.3333333333333333,N,N,0,3,9,N,2025-07-15 21:58:44.279696,2025-07-16 20:58:44.279696,0
63,2,44,102,24053,22350,0.9291980210368769,3,11683,4,0,0.0,N,Y,1,4,9,N,2024-12-23 21:58:44.279698,2024-12-24 09:58:44.279698,0
51,2,31,102,16085,7329,0.45564190239353436,5,24664,3,1,0.3333333333333333,N,N,0,3,3,Y,2025-06-27 21:58:44.279701,2025-06-30 15:58:44.279701,1
31,1,44,103,35564,9196,0.2585760881790575,4,37828,1,0,0.0,N,N,0,0,5,N,2024-09-28 21:58:44.279703,2024-09-29 17:58:44.279703,0
43,1,11,102,29209,10691,0.36601732342771065,0,0,3,2,0.6666666666666666,N,Y,1,0,8,N,2025-07-03 21:58:44.279707,2025-07-06 12:58:44.279707,0
62,2,45,103,8981,5325,0.5929183832535352,5,34172,2,2,1.0,Y,N,1,3,2,Y,2024-08-09 21:58:44.279710,2024-08-12 20:58:44.279710,0
44,1,45,101,26153,13327,0.5095782510610637,0,0,4,1,0.25,N,N,0,2,8,Y,2024-12-24 21:58:44.279712,2024-12-25 13:58:44.279712,1
26,2,11,103,10247,8518,0.8312676881038352,2,19105,2,1,0.5,N,N,0,2,3,Y,2024-12-28 21:58:44.279715,2024-12-30 02:58:44.279715,0
43,1,31,104,15553,4703,0.3023853918858098,9,65340,2,0,0.0,N,N,0,2,4,N,2025-03-20 21:58:44.279717,2025-03-21 19:58:44.279717,0
64,2,45,104,25811,2706,0.10483902212235094,4,22700,1,0,0.0,N,N,0,1,6,Y,2025-03-03 21:58:44.279719,2025-03-05 08:58:44.279719,0
39,1,32,103,34845,32769,0.9404218682737839,9,12017,0,0,0.0,N,N,0,4,5,N,2024-09-21 21:58:44.279722,,0
64,2,45,103,11135,9225,0.8284687920969914,4,37613,2,0,0.0,N,N,0,3,9,N,2024-09-26 21:58:44.279724,2024-09-29 09:58:44.279724,0
